"","id","trialnum","NSub","targetDur","RP","Exp","group","model","mu_r","sig_r","predY","log_lik","W_P_G","W_L","W_Ds","part"
"3690",133,494,11,0.599959465297448,0.501950971393853,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682972114388605,1.46671009897976,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3691",134,495,11,1.44778166151097,0.837944395600061,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31490691705069,0.744016868939907,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3692",135,496,11,0.7328,0.837872865486133,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705691298936691,1.44023168705289,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3693",136,497,11,0.4912,0.669869466873024,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648488035314802,1.49104597726762,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3694",137,498,11,1.44778166151097,0.97388426552061,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31450486870261,0.745119719049105,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3695",138,499,11,0.7328,1.0458500902987,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705529598600916,1.43891722167811,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3696",139,500,11,0.4912,0.613889378369095,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648713533454807,1.49515591839611,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3697",1,341,12,0.542862864224572,0.709897741797249,"Exp2","mixed","LGM",0.629853542853044,0.0699371499387398,0.629194144076462,1.23883516606382,0.0402107607038714,0.615202777968565,0.344586461327563,"all"
"3698",2,342,12,1.954332247557,1.55773237461108,"Exp2","mixed","LGM",1.60146828167545,0.180922620969478,1.60324440482549,0.288196543970165,0.489109068149558,0.180732882715724,0.330158049134718,"all"
"3699",3,344,12,1.31,1.19792749868611,"Exp2","mixed","LGM",1.36626938374601,0.154876841922149,1.3667492597258,0.448219461645249,0.349711170973085,0.128370119743967,0.521918709282948,"all"
"3700",4,345,12,1.954332247557,1.82987354566467,"Exp2","mixed","LGM",1.60146828167545,0.180922620969478,1.60160796571399,0.289948423959491,0.489109068149558,0.180732882715724,0.330158049134718,"all"
"3701",5,348,12,0.7328,0.717972967509922,"Exp2","mixed","LGM",0.688388033372663,0.0730851202448475,0.688136046448664,1.1949820072798,0.0475988682843946,0.72847533804438,0.223925793671226,"all"
"3702",6,350,12,1.44778166151097,1.20590320303199,"Exp2","mixed","LGM",1.43716260473858,0.162007296941515,1.43686068817552,0.402794603783408,0.385853890374323,0.141877546524306,0.472268563101371,"all"
"3703",7,351,12,0.4912,0.581836449076945,"Exp2","mixed","LGM",0.603488298826961,0.0686866138352412,0.603326840463512,1.25260911218473,0.0373648209135309,0.571589380025969,0.3910457990605,"all"
"3704",8,352,12,1.31,1.33387896958084,"Exp2","mixed","LGM",1.36626938374601,0.154876841922149,1.36670725705908,0.449732599941535,0.349711170973085,0.128370119743967,0.521918709282948,"all"
"3705",9,353,12,0.7328,0.853885251864995,"Exp2","mixed","LGM",0.688388033372663,0.0730851202448475,0.688396074697509,1.19769164245574,0.0475988682843946,0.72847533804438,0.223925793671226,"all"
"3706",10,354,12,1.954332247557,1.62988909587875,"Exp2","mixed","LGM",1.60146828167545,0.180922620969478,1.60300242202434,0.289929031824793,0.489109068149558,0.180732882715724,0.330158049134718,"all"
"3707",11,355,12,1.44778166151097,1.54987982795137,"Exp2","mixed","LGM",1.43716260473858,0.162007296941515,1.4376998629227,0.402760777777934,0.385853890374323,0.141877546524306,0.472268563101371,"all"
"3708",12,356,12,0.7328,0.773875983939433,"Exp2","mixed","LGM",0.688388033372663,0.0730851202448475,0.688572860623908,1.19885637127288,0.0475988682843946,0.72847533804438,0.223925793671226,"all"
"3709",13,357,12,1.44778166151097,1.47797813018042,"Exp2","mixed","LGM",1.43716260473858,0.162007296941515,1.43892100693487,0.402318443349682,0.385853890374323,0.141877546524306,0.472268563101371,"all"
"3710",14,358,12,1.76834346805288,1.82990060303746,"Exp2","mixed","LGM",1.55554411339307,0.175098822439482,1.55576517690793,0.32271644943707,0.456183365039086,0.168299143514695,0.375517491446219,"all"
