"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_Ds","mu_r","sig_r","predY","W_PI_PL","sig2_PI","log_lik","W_P_G","W_L","W_P_S","W_P_L","part"
"13",13,354,1,0.475682846001088,0.589955215385999,"Exp1","mixed","PIM",0.349937417147297,0.557988616899835,0.0946218644649288,0.558472887678233,0.981344433532879,0.00411384302674925,0.938635559643628,0.0121272857221966,0.637935297130506,0.637935297130506,0.637935297130506,"all"
"14",14,355,1,0.4,0.421965018240371,"Exp1","mixed","PIM",0.43223388950117,0.514856989702058,0.0928156316799762,0.514760157916154,0.981344433532879,0.00411384302674925,0.954916444220719,0.0105919984121894,0.55717411208664,0.55717411208664,0.55717411208664,"all"
"15",15,356,1,1.2,1.10980506252781,"Exp1","mixed","PIM",0.598368230741723,1.31114838635682,0.188077080460998,1.31184176855139,0.67666056600563,0.0727514590257811,0.256670701614934,0.129863388946129,0.271768380312148,0.271768380312148,0.271768380312148,"all"
"16",16,357,1,0.475682846001088,0.677874254755807,"Exp1","mixed","PIM",0.349937417147297,0.557988616899835,0.0946218644649288,0.558196891293703,0.981344433532879,0.00411384302674925,0.934987283949777,0.0121272857221966,0.637935297130506,0.637935297130506,0.637935297130506,"all"
"17",17,358,1,0.8,0.845924786728574,"Exp1","mixed","PIM",0.159892183369909,0.633903719316276,0.0986667094457079,0.63516128107503,0.981344433532879,0.00411384302674925,0.900407368907646,0.0156726872126902,0.824435129417401,0.824435129417401,0.824435129417401,"all"
"18",18,359,1,1.42704853800327,1.02194853501533,"Exp1","mixed","PIM",0.513170447222876,1.45129620508263,0.203866423254973,1.45070438927981,0.67666056600563,0.0727514590257811,0.169963930027558,0.157411192046688,0.329418360730437,0.329418360730437,0.329418360730437,"all"
"19",19,360,1,2.01815139660892,1.8299500527155,"Exp1","mixed","PIM",0.345405512131104,1.66397084397636,0.23186345091121,1.66422342822086,0.67666056600563,0.0727514590257811,0.0386597848924522,0.211656211203364,0.442938276665533,0.442938276665533,0.442938276665533,"all"
"20",20,361,1,2.4,2.0058994709816,"Exp1","mixed","PIM",0.271827425380835,1.72803029650514,0.243137111827731,1.72754107475039,0.67666056600563,0.0727514590257811,-0.00345550355062799,0.235446908127584,0.492725666491581,0.492725666491581,0.492725666491581,"all"
"21",21,363,1,1.42704853800327,1.67002015307662,"Exp1","mixed","PIM",0.513170447222876,1.45129620508263,0.203866423254973,1.45160862629464,0.67666056600563,0.0727514590257811,0.17094067105488,0.157411192046688,0.329418360730437,0.329418360730437,0.329418360730437,"all"
"22",22,364,1,0.8,0.790006220084251,"Exp1","mixed","PIM",0.159892183369909,0.633903719316276,0.0986667094457079,0.634329825730814,0.981344433532879,0.00411384302674925,0.896696769167715,0.0156726872126902,0.824435129417401,0.824435129417401,0.824435129417401,"all"
"23",23,365,1,1.2,0.909894631755378,"Exp1","mixed","PIM",0.598368230741723,1.31114838635682,0.188077080460998,1.31185246469764,0.67666056600563,0.0727514590257811,0.245298617874138,0.129863388946129,0.271768380312148,0.271768380312148,0.271768380312148,"all"
"24",24,366,1,2.01815139660892,1.62989500496042,"Exp1","mixed","PIM",0.345405512131104,1.66397084397636,0.23186345091121,1.66419184492965,0.67666056600563,0.0727514590257811,0.0423077042051067,0.211656211203364,0.442938276665533,0.442938276665533,0.442938276665533,"all"
"25",25,367,1,0.475682846001088,0.501850506469054,"Exp1","mixed","PIM",0.349937417147297,0.557988616899835,0.0946218644649288,0.558352010635862,0.981344433532879,0.00411384302674925,0.941845948694226,0.0121272857221966,0.637935297130506,0.637935297130506,0.637935297130506,"all"
"26",26,368,1,0.475682846001088,0.413932400113481,"Exp1","mixed","PIM",0.349937417147297,0.557988616899835,0.0946218644649288,0.557554414667885,0.981344433532879,0.00411384302674925,0.935128213211037,0.0121272857221966,0.637935297130506,0.637935297130506,0.637935297130506,"all"
"27",27,369,1,0.4,0.429897181989872,"Exp1","mixed","PIM",0.43223388950117,0.514856989702058,0.0928156316799762,0.515203538731415,0.981344433532879,0.00411384302674925,0.961960688010711,0.0105919984121894,0.55717411208664,0.55717411208664,0.55717411208664,"all"
"28",28,370,1,2.4,1.34202914731941,"Exp1","mixed","PIM",0.271827425380835,1.72803029650514,0.243137111827731,1.72600090013873,0.67666056600563,0.0727514590257811,-0.00373631440160252,0.235446908127584,0.492725666491581,0.492725666491581,0.492725666491581,"all"
"29",29,373,1,0.4,0.605839136154827,"Exp1","mixed","PIM",0.43223388950117,0.514856989702058,0.0928156316799762,0.514789796665583,0.981344433532879,0.00411384302674925,0.962616844022155,0.0105919984121894,0.55717411208664,0.55717411208664,0.55717411208664,"all"
"30",30,374,1,0.4,0.397849747620057,"Exp1","mixed","PIM",0.43223388950117,0.514856989702058,0.0928156316799762,0.514505292095465,0.981344433532879,0.00411384302674925,0.956114688043017,0.0105919984121894,0.55717411208664,0.55717411208664,0.55717411208664,"all"
