"","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L"
"3385",9,1.954332247557,1.92591383937815,"Exp2","mixed","IP",0,1.85528431619667,0.185256730594351,1.85592646460817,0.155962537025171,0,0.271514681497274,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3386",9,0.542862864224572,0.645909858523737,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.600457205293141,0.334990555508452,0,0.590728493106193,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3387",9,0.7328,0.717818398390591,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.733288248409342,0.334990555508452,0,0.673701849032327,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3388",9,1.44778166151097,1.31772509711118,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.43889537214411,0.155962537025171,0,0.45098719273336,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3389",9,1.60005476290647,1.53395609863765,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.5673413951231,0.155962537025171,0,0.394735375215646,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3390",9,0.4912,0.542009865055661,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.561607918543063,0.334990555508452,0,0.559238082433886,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3391",9,0.599959465297448,0.461919114010925,"Exp2","mixed","IP",0,0.641355520405782,0.13024181203355,0.64143629488876,0.334990555508452,0,0.630509650242844,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3392",9,0.4912,0.429984574187984,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.562048469223353,0.334990555508452,0,0.555407211313918,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3393",9,1.954332247557,1.74178345395103,"Exp2","mixed","IP",0,1.85528431619667,0.185256730594351,1.85553723316386,0.155962537025171,0,0.270328727989625,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3394",9,1.76834346805288,1.42997617707351,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.7059711495309,0.155962537025171,0,0.334227377938986,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3395",9,0.542862864224572,0.6619219130489,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.600140337790823,0.334990555508452,0,0.594429739339753,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3396",9,1.76834346805288,1.47784564236372,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70512617468869,0.155962537025171,0,0.332063284580322,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3397",9,0.663061306494331,0.637940374262143,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.687306786989686,0.334990555508452,0,0.650542349779896,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3398",9,0.7328,0.76593169102398,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.732619795707846,0.334990555508452,0,0.669843165288829,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
