"","Nsub","Exp","model","ver","phi","mu_p_g","sig2_p_g","looic","p_loo","elpd_loo","se_looic","se_p_loo","waic","p_waic","se_waic","se_p_waic","elpd_waic","mu_p_s_IR","mu_p_l_IR","sig_pr2_s_IR","sig_pr2_l_IR","part"
"183",12,"Exp2","PIM","log",0,1.70590911361114,0.307769594075041,12.4455376201532,64.1624442383675,-6.2227688100766,8.568545990167,0.816117326267939,-46.8763891444369,34.5014808560725,8.30235327478551,0.0813162550777979,23.4381945722184,0,0,0,0,"part1"
"184",12,"Exp2","PIM","log",0,1.33646156626382,0.178321979663503,5.52752615797959,65.8125313720337,-2.7637630789898,8.4171467444135,0.593121054845185,-55.0138165801637,35.541860002962,8.11856903325019,0.0733617935074887,27.5069082900819,0,0,0,0,"part2"
"185",13,"Exp2","PIM","log",0,1.42883569326116,0.0176326769905972,-14.7443326868971,57.7972082052693,7.37216634344855,4.94167025619168,0.702167063250754,-68.2077930512392,31.0654780230982,4.710408752419,0.063398236735095,34.1038965256196,0,0,0,0,"part1"
"186",13,"Exp2","PIM","log",0,1.39992084156425,0.0115992190789751,-25.1988304557501,58.9948796976067,12.5994152278751,3.86700903500943,0.723205639468486,-80.1573557378969,31.5156170565334,3.60491621517029,0.0701521242911103,40.0786778689484,0,0,0,0,"part2"
"187",14,"Exp2","PIM","log",0,0.753332073804736,0.0565806609452514,39.1063263778463,64.6831596662236,-19.5531631889232,5.77316696111961,0.772243999536187,-21.1799840296924,34.5400044624543,5.25831817203953,0.0859573969822863,10.5899920148462,0,0,0,0,"part1"
"188",14,"Exp2","PIM","log",0,0.913662692763824,0.0539186546905292,35.2801937414835,65.8799755071095,-17.6400968707417,4.93460216766635,0.868071080191568,-25.4310713847834,35.5243429439761,4.88319870986896,0.0770967133770155,12.7155356923917,0,0,0,0,"part2"
"189",15,"Exp2","PIM","log",0,1.14300720118358,0.0138144845214901,-19.2869887477236,65.543230548192,9.6434943738618,3.4913463417243,0.754299284187956,-81.0340812171346,34.6696843134865,3.07390467917133,0.067223744983973,40.5170406085673,0,0,0,0,"part1"
"190",15,"Exp2","PIM","log",0,1.05326536908698,0.00880397110415407,-38.1133370160363,64.6904563893306,19.0566685080182,2.86439146717238,0.734567941998857,-96.7559902467181,35.3691297739898,2.38423267127641,0.0780872270713811,48.377995123359,0,0,0,0,"part2"
"191",16,"Exp2","PIM","log",0,1.07727442678038,0.0916550493257101,42.196758485553,64.3654213273515,-21.0983792427765,5.40115939379525,0.883988688350814,-18.2545613957333,34.1397613867083,5.16718387854257,0.0803128824735174,9.12728069786666,0,0,0,0,"part1"
"192",16,"Exp2","PIM","log",0,1.27895297742334,0.986035131775544,51.6268164700711,64.4056857156832,-25.8134082350356,6.91145197709384,0.658311905968149,-6.82083668765122,35.181859136822,6.759102089667,0.0750717400806031,3.41041834382561,0,0,0,0,"part2"
"193",1,"Exp1","IP","log",0,0,0,59.9095573226974,63.8127911312293,-29.9547786613487,6.05290261202863,0.79500185184288,0.735018305697517,34.2255216227294,5.49045085477258,0.0827202641865988,-0.367509152848758,0.657746334335368,1.25451337926396,0.782133238626756,0.091265906764037,"part1"
"194",1,"Exp1","IP","log",0,0,0,58.388876379216,65.0317203154457,-29.194438189608,5.94845690519121,0.683867241969815,-1.1579877428134,35.258288254431,5.78634115570279,0.0845718046308419,0.578993871406699,0.746390082485516,1.19735520025191,0.429208689557462,0.109203270305147,"part2"
"195",2,"Exp1","IP","log",0,0,0,51.2268453943621,64.5876219211739,-25.6134226971811,8.13360998062055,0.735041356119178,-9.59887280729083,34.1747628203474,8.10181662189202,0.0739361594420754,4.79943640364541,0.521327425051545,1.3971264350268,0.866483846949346,0.741100991473475,"part1"
"196",2,"Exp1","IP","log",0,0,0,37.277475623892,65.3187409088258,-18.638737811946,6.36469604435707,0.727203950140178,-22.9698604661092,35.1950728638252,6.27923550453085,0.0782875709656105,11.4849302330546,0.850768904426502,1.42596913261686,0.28273489522903,0.105926533558642,"part2"
"197",3,"Exp1","IP","log",0,0,0,63.188266264265,63.8293739765421,-31.5941331321325,6.05706052383497,0.687790111965006,5.50300715414361,34.9867444214814,6.11295640558787,0.106071101266351,-2.75150357707181,0.696441218650863,1.11057484294786,0.0730095238759247,0.0815366106269151,"part1"
"198",3,"Exp1","IP","log",0,0,0,72.868510165981,64.8424586035801,-36.4342550829905,6.663249337123,0.736748048843204,13.992012726929,35.4042098840541,6.38696560486713,0.112399465873755,-6.99600636346449,0.658326989463967,1.18346889578685,0.209505990552765,0.102352852417036,"part2"
"199",4,"Exp1","IP","log",0,0,0,45.5049682909572,65.1006782179834,-22.7524841454786,6.65719461228128,0.610176157355581,-15.385279930808,34.6555541071008,6.6190020686273,0.074719920885848,7.69263996540398,0.512490403886786,1.69605065733912,0.787407189158197,0.900777065233498,"part1"
"200",4,"Exp1","IP","log",0,0,0,42.7671669482935,67.1058352329327,-21.3835834741467,6.7172552585636,0.691674836366403,-20.3167107220135,35.5638963977793,6.74646719054937,0.0708473249563747,10.1583553610068,0.539938708764686,1.44365605241249,0.729551303428236,1.05898730579069,"part2"
"201",5,"Exp1","IP","log",0,0,0,85.0154940670244,59.4975071972229,-42.5077470335122,7.41448530061674,0.669143587011654,29.4183075739456,31.6989139506835,7.50575998019344,0.0625065523236357,-14.7091537869728,0.934273345332794,1.35927029615955,0.0652106616337591,0.594349439891454,"part1"
"202",5,"Exp1","IP","log",0,0,0,79.050962948879,60.9286171879041,-39.5254814744395,7.06983651863078,0.692127983998944,22.8660013715145,32.8361363992218,7.34821696506252,0.0681774416910187,-11.4330006857572,0.956368431444353,1.20512120027311,0.08624672452723,0.40890736812566,"part2"
"203",6,"Exp1","IP","log",0,0,0,48.4765554678323,64.5946977745938,-24.2382777339162,5.3333178095796,0.623217309945375,-11.1755234547151,34.7686583133201,5.38629298726938,0.067598084451824,5.58776172735754,0.918290776928723,1.23758038412077,0.049167300479149,0.066184075825557,"part1"
"204",6,"Exp1","IP","log",0,0,0,56.2369885641857,65.8142912540767,-28.1184942820929,6.60532604745379,0.914757552744931,-4.78122587482886,35.3051840345694,6.38538985995978,0.0853923750387963,2.39061293741443,0.878950162082329,1.21859234430887,0.0512117680004288,0.0990049175536823,"part2"
"205",7,"Exp1","IP","log",0,0,0,11.8889949319383,62.4871301591817,-5.94449746596916,7.12404382024375,0.697860378627516,-45.8513806397016,33.6169423733617,7.20855272748026,0.0710165532917135,22.9256903198508,0.776086148292628,2.08440050228027,0.679409919004494,0.362107004796529,"part1"
"206",7,"Exp1","IP","log",0,0,0,19.8241478718393,63.9018162169806,-9.91207393591965,7.82876304968843,0.651645016725471,-38.9115009690045,34.5339917965587,7.723126942663,0.0815482533245839,19.4557504845023,0.960449837817408,1.83846229294742,0.132118508582049,1.09368939368937,"part2"
"207",8,"Exp1","IP","log",0,0,0,60.324369257007,63.1158053371068,-30.1621846285035,6.71927441107436,0.841253284052699,1.5376509374839,33.7224461773453,6.53244591656807,0.0716300055812348,-0.768825468741949,0.98653831513146,1.11315736018301,0.0323202510111534,0.0978997003495081,"part1"
"208",8,"Exp1","IP","log",0,0,0,51.1226187933373,64.6729061521358,-25.5613093966687,4.30306846683453,0.744928025943658,-9.57845313488879,34.3223701880227,3.97112906769957,0.0591113856148632,4.7892265674444,0.965856235562501,1.09903881532277,0.0908466448262984,0.0436050243113164,"part2"
"209",9,"Exp1","IP","log",0,0,0,33.9699215191864,63.633012649733,-16.9849607595932,7.22255898558453,0.63126030032349,-24.73685734883,34.2796232157249,7.19375628319409,0.0760013438323784,12.368428674415,0.868316196271642,1.78739520684641,0.0444601577826642,0.2094177509213,"part1"
